"year","treatment","ID","name","value"
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",3
"2019","Untreated","12.17","C02",3
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.17","internal",1
"2019","Untreated","12.17","C02",1
"2019","Untreated","12.17","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",2
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",2
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",2
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",2
"2019","Untreated","12.32","internal",3
"2019","Untreated","12.32","C02",3
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",4
"2019","Untreated","12.32","C02",4
"2019","Untreated","12.32","radial",4
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",2
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",3
"2019","Untreated","12.32","C02",3
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",2
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",2
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",4
"2019","Untreated","12.32","C02",4
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",2
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",2
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.32","internal",1
"2019","Untreated","12.32","C02",1
"2019","Untreated","12.32","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",2
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",2
"2019","Untreated","12.37","radial",2
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",2
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",2
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",2
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",2
"2019","Untreated","12.37","C02",2
"2019","Untreated","12.37","radial",2
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.37","internal",1
"2019","Untreated","12.37","C02",1
"2019","Untreated","12.37","radial",1
"2019","Untreated","12.39","internal",3
"2019","Untreated","12.39","C02",3
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",2
"2019","Untreated","12.39","C02",2
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",2
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",2
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",3
"2019","Untreated","12.39","C02",3
"2019","Untreated","12.39","radial",3
"2019","Untreated","12.39","internal",2
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",2
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",4
"2019","Untreated","12.39","C02",4
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",2
"2019","Untreated","12.39","C02",2
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",2
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",2
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",3
"2019","Untreated","12.39","C02",3
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",3
"2019","Untreated","12.39","C02",3
"2019","Untreated","12.39","radial",3
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Untreated","12.39","internal",1
"2019","Untreated","12.39","C02",1
"2019","Untreated","12.39","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.13","internal",1
"2019","Treated","5.13","C02",1
"2019","Treated","5.13","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.14","internal",1
"2019","Treated","5.14","C02",1
"2019","Treated","5.14","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.15","internal",1
"2019","Treated","5.15","C02",1
"2019","Treated","5.15","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.16","internal",1
"2019","Treated","5.16","C02",1
"2019","Treated","5.16","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.17","internal",1
"2019","Treated","5.17","C02",1
"2019","Treated","5.17","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
"2019","Treated","5.18","radial",1
"2019","Treated","5.18","internal",1
"2019","Treated","5.18","C02",1
